time,x,y,z,clock_bias_m,num_sats,satellites,rms_residual_m,state_vec,lat_deg,lon_deg,alt_m,velocity_mps
2026-03-22 06:49:54.416831+00:00,4437731.486343087,3085164.3950903066,3376066.0776212206,16.52659841767334,5,"E07,E15,E21,E29,E34",36.81976004879394,[4.43773149e+06 3.08516440e+06 3.37606608e+06 1.65265984e+01],32.163874660659616,34.80749204282244,446.8882894376293,4.756242939084254
2026-03-22 06:49:56.416831+00:00,4437721.850496949,3085139.3464167044,3376028.846333435,-0.2292765047011702,5,"E07,E15,E21,E29,E34",883.9132980798182,[ 4.43772185e+06  3.08513935e+06  3.37602885e+06 -2.29276505e-01],32.1636970719947,34.80733232330774,408.2670799838379,22.948062936872276
2026-03-22 06:49:58.416831+00:00,4437743.262819119,3085154.6302267727,3376048.7548034973,9.244590018541256,5,"E07,E15,E21,E29,E34",891.119611131825,[4.43774326e+06 3.08515463e+06 3.37604875e+06 9.24459002e+00],32.163722768689034,34.807335785776345,441.1335091497749,16.49567800329649
2026-03-22 06:50:02.416831+00:00,4437695.993563366,3085115.9383321023,3375984.706777944,-58.28298297558321,5,"E07,E15,E21,E29,E34",873.1775354726835,[ 4.43769599e+06  3.08511594e+06  3.37598471e+06 -5.82829830e+01],32.163526185303986,34.807285040510465,355.4864309085533,22.12689939566769
2026-03-22 06:50:04.416831+00:00,4437747.445801647,3085152.945757062,3376042.5765191386,-22.152844589868128,5,"E07,E15,E21,E29,E34",44.53987869326522,[ 4.43774745e+06  3.08515295e+06  3.37604258e+06 -2.21528446e+01],32.16366373576893,34.80729581178851,439.93805014155805,42.912088250933294
2026-03-22 06:50:06.416831+00:00,4437740.321391288,3085148.8553031567,3376037.3523757793,-38.38938909313651,5,"E07,E15,E21,E29,E34",37.87431421387602,[ 4.43774032e+06  3.08514886e+06  3.37603735e+06 -3.83893891e+01],32.163663145875326,34.807303319022395,430.228522375226,4.867769251882157
2026-03-22 06:50:08.416831+00:00,4437720.727425201,3085131.7764137946,3376009.15596303,-69.86155904818324,5,"E07,E15,E21,E29,E34",31.045313779380447,[ 4.43772073e+06  3.08513178e+06  3.37600916e+06 -6.98615590e+01],32.1635719344228,34.8072732283155,393.3465738296509,19.174525162251623
2026-03-22 06:50:10.416831+00:00,4437726.127408392,3085135.575472565,3376015.408854571,-73.9256034885678,5,"E07,E15,E21,E29,E34",34.35605636451403,[ 4.43772613e+06  3.08513558e+06  3.37601541e+06 -7.39256035e+01],32.16358797256844,34.80727361962211,402.2643439024687,4.546738353642104
2026-03-22 06:50:12.416831+00:00,4437746.180578104,3085155.8357618605,3376035.076036971,-71.1665227678618,5,"E07,E15,E21,E29,E34",39.919345371451776,[ 4.43774618e+06  3.08515584e+06  3.37603508e+06 -7.11665228e+01],32.16360354895129,34.807328622995215,436.462330811657,17.31622794812959
2026-03-22 06:50:14.416831+00:00,4437759.059382477,3085154.8197860937,3376047.09222417,-67.98749083258654,5,"E07,E15,E21,E29,E34",41.52218076220397,[ 4.43775906e+06  3.08515482e+06  3.37604709e+06 -6.79874908e+01],32.16364729740812,34.80724184767037,451.31971316132694,8.821629152638007
2026-03-22 06:50:16.416831+00:00,4437710.367172682,3085121.2792559084,3375996.0061790263,-122.59890111668253,5,"E07,E15,E21,E29,E34",28.48126453745464,[ 4.43771037e+06  3.08512128e+06  3.37599601e+06 -1.22598901e+02],32.163541152564676,34.80724455090949,374.07297926489264,39.06943328312153
2026-03-22 06:50:18.416831+00:00,4441727.12679098,3088948.043208919,3380014.161364635,3091.9742584811006,5,"E07,E15,E21,E29,E34",934.5285115262051,[4.44172713e+06 3.08894804e+06 3.38001416e+06 3.09197426e+03],32.1678914420056,34.81623814961936,7154.2351977508515,3425.056615549786
2026-03-22 06:50:20.416831+00:00,4441733.668098109,3088951.1239180868,3380016.402073537,3083.11171489469,5,"E07,E15,E21,E29,E34",933.4620170349847,[4.44173367e+06 3.08895112e+06 3.38001640e+06 3.08311171e+03],32.167874337198924,34.81622538293837,7161.463006943464,3.784846242428963
2026-03-22 06:50:22.416831+00:00,4437702.93306476,3085123.5156390737,3375999.0473480346,-160.4970979580996,5,"E07,E15,E21,E29,E34",18.215796131228657,[ 4.43770293e+06  3.08512352e+06  3.37599905e+06 -1.60497098e+02],32.163587540618686,34.80730900262458,371.6053566802293,3429.1598474390994
2026-03-22 06:50:24.416831+00:00,4437755.446759012,3085166.2298556096,3376045.8736436656,-127.96029894811082,5,"E07,E15,E21,E29,E34",37.36461405111795,[ 4.43775545e+06  3.08516623e+06  3.37604587e+06 -1.27960299e+02],32.16362096964038,34.80736302326839,453.673522063531,41.15487316460779
2026-03-22 06:50:26.416831+00:00,4437751.409827373,3085166.508348821,3376043.1163180526,-142.88676248832755,5,"E07,E15,E21,E29,E34",33.240584844967984,[ 4.43775141e+06  3.08516651e+06  3.37604312e+06 -1.42886762e+02],32.163615069748126,34.80738987558214,449.5343276588246,2.4483269828324348
2026-03-22 06:50:28.416831+00:00,4437717.4620184,3085133.876997667,3376012.710489614,-182.6260348366758,5,"E07,E15,E21,E29,E34",31.300645763754407,[ 4.43771746e+06  3.08513388e+06  3.37601271e+06 -1.82626035e+02],32.1636061825295,34.80731127202342,393.98414225969464,28.025761431387135
