time,x,y,z,velocity_mps,num_sats,satellites,rms_residual_m,lat_deg,lon_deg,alt_m
2026-03-22 06:55:14.416831+00:00,4438284.373629152,3085484.585256313,3373368.112254861,34.69363674154378,5,"E21,E29,E34,G11,G24",1.8487295935453218,32.14022000897116,34.80693344317772,-449.7991831442341
2026-03-22 06:55:24.416831+00:00,4438004.0549988095,3085645.2369515006,3373269.430920926,42.118452479753444,5,"E15,E27,G06,G12,G25",24.174562726895523,32.1401307070688,34.81002775577157,-619.5328024392948
2026-03-22 06:55:30.416831+00:00,4437770.096864801,3085829.408477273,3373302.523855839,52.47335551714361,6,"E07,E15,E21,E34,G11,G29",31.123502967947452,32.140800609132306,34.81304636104572,-675.550382505171
2026-03-22 06:55:38.416831+00:00,4437458.921681695,3086026.627191228,3373372.290325843,39.68445750101702,5,"E21,E29,G06,G24,G29",15.071131274860722,32.14201895684805,34.81664594673098,-759.4139500604942
2026-03-22 06:55:42.416831+00:00,4437345.475675707,3086073.9971653516,3373389.184542653,29.229958950074124,5,"E15,E27,E30,G12,G25",7.526540962400015,32.14246509993513,34.8177448219145,-806.3864749791101
2026-03-22 06:55:56.416831+00:00,4437183.938008401,3086023.7892856044,3373244.96087064,16.844930794828187,5,"E21,E29,E34,G11,G24",1.6701392642338686,32.1421375997539,34.818285608985654,-1019.6814972246066
2026-03-22 06:55:58.416831+00:00,4437172.92832531,3086021.8853152064,3373213.706351131,16.59580681033108,5,"E21,E29,E34,G11,G24",1.4998397539440353,32.14194749537368,34.818335678653575,-1044.8832842623815
2026-03-22 06:56:00.416831+00:00,4437163.257279065,3086023.18724444,3373182.935272701,16.14065846668651,5,"E21,E29,E34,G11,G24",0.009236712722375957,32.14174702442189,34.818405546770485,-1067.3473157528788
2026-03-22 06:56:04.416831+00:00,4437147.608112074,3086035.635753249,3373121.1000908143,16.414562217902553,5,"E21,E29,E34,G11,G24",2.4151104178194367,32.14130231950184,34.81860860829475,-1105.1043116832152
2026-03-22 06:56:06.416831+00:00,4437142.494346043,3086046.5506211794,3373089.0090448842,17.14001293647328,5,"E21,E29,E34,G11,G24",2.7454260995934137,32.14104747248705,34.81873455299979,-1120.454736256972
2026-03-22 06:56:08.416831+00:00,4437139.623170329,3086060.2756669754,3373055.0406582328,18.374383144660477,5,"E21,E29,E34,G11,G24",1.055838794145673,32.14076175253647,34.81887138010261,-1133.8861823296174
2026-03-22 06:56:10.416831+00:00,4437140.583015794,3086078.846787055,3373017.298185667,21.037478696972784,5,"E21,E29,E34,G11,G24",3.05492977229192,32.14041883827375,34.819027192788646,-1144.3191475858912
2026-03-22 06:56:12.416831+00:00,4437142.616917232,3086101.905513187,3372978.704170013,22.501886866446895,5,"E21,E29,E34,G11,G24",21.125764825141914,32.1400528929261,34.81921555852744,-1152.288549490273
2026-03-22 06:56:22.416831+00:00,4437177.334487935,3086409.526481713,3372778.4120516223,51.99860736070513,5,"E15,E27,G06,G12,G25",29.932868153220014,32.13754360152001,34.82168249657643,-1085.96783241909
2026-03-22 06:56:53.431996+00:00,4437249.597329471,3087014.789033476,3372741.6008707127,95.83129442111293,5,"E13,E29,E34,G11,G32",0.09915847048022121,32.13531956895997,34.82651186503677,-762.6339705567807
2026-03-22 06:56:55.431996+00:00,4437292.162699603,3087213.46417497,3372775.6563158534,103.00897524719197,5,"E13,E29,G11,G19,G25",26.56583643375465,32.134867706221215,34.827982849546565,-618.8503742404282
2026-03-22 06:56:57.431996+00:00,4437349.409750534,3087422.261928592,3372829.3500163406,111.53109457670264,5,"E13,E19,E30,G12,G24",9.215266893284124,32.13448027841641,34.82945294747925,-449.51666238904
2026-03-22 06:57:09.431997+00:00,4437895.702009486,3088554.692885689,3373363.139908064,100.59043733557078,5,"E21,E29,G11,G19,G25",31.528265544171646,32.13330312037456,34.83599710631479,761.8582846466452
2026-03-22 06:57:25.431997+00:00,4438223.286520953,3089189.437339851,3373560.5111863464,17.800244186087866,5,"E21,E29,E34,G11,G24",5.220658916630316,32.131781771217064,34.83953463316991,1401.5801811469719
2026-03-22 06:57:33.431996+00:00,4438083.333810454,3089229.868196778,3373443.0337641295,34.90184037326083,5,"E15,E21,E29,G24,G29",11.361164870335708,32.131324879749776,34.84073340195276,1261.385900625959
2026-03-22 06:57:37.431996+00:00,4437920.934260413,3089199.296741221,3373313.810742204,58.571368890981304,5,"E15,E29,G12,G24,G29",7.949373985370395,32.13106114513883,34.84145062209124,1064.9945913450792
2026-03-22 06:57:45.431996+00:00,4437434.58704086,3089068.846107259,3372913.3560132934,88.54261194203478,5,"E07,E15,E34,G12,G29",21.141503895341213,32.13027497190848,34.84326047245355,450.87573706451803
2026-03-22 06:57:53.431996+00:00,4436930.898725206,3088945.6258099717,3372504.064497408,73.18717394014246,5,"E21,E29,E34,G11,G24",9.22187080182538,32.12946957845225,34.84523853263399,-176.49081502109766
2026-03-22 06:57:59.431996+00:00,4436675.728533084,3088916.385253368,3372311.0285408776,44.15077605129464,5,"E21,E29,E34,G11,G24",9.065056030551338,32.1290798620404,34.846529388029346,-470.64598395861685
2026-03-22 06:58:01.431996+00:00,4436615.768907536,3088920.7937690085,3372268.1011679037,36.936943080126,5,"E07,E21,E29,G11,G15",3.0652341366854743,32.128975941919094,34.84693083631005,-533.014584007673
2026-03-22 06:58:03.431996+00:00,4436564.712837253,3088929.6092045708,3372232.3572669066,31.472450950757814,5,"E07,E15,E27,G06,G29",3.9415592527185805,32.1288797580495,34.84731670355316,-583.2422235887498
2026-03-22 06:58:07.431997+00:00,4436483.3964615585,3088954.343099583,3372176.3386472287,23.718635407217945,5,"E21,E29,E34,G11,G29",26.604515604958493,32.12870420557506,34.84802429443139,-657.5800110558048
2026-03-22 06:58:09.431997+00:00,4436448.809319603,3088967.5765855284,3372152.7198001547,21.96158848995355,5,"E21,E29,G11,G24,G29",3.087406418802276,32.12862368717628,34.848348864799,-687.7750607226044
2026-03-22 06:58:11.431997+00:00,4436419.708636908,3088981.144648283,3372134.693428739,18.41122026551327,5,"E21,E29,E34,G11,G24",17.52115528836306,32.128563368096685,34.848643120431376,-711.0208457205445
2026-03-22 06:58:15.431997+00:00,4436336.531063331,3089001.8683264623,3372110.2679010015,26.57051751271401,5,"E21,E29,E34,G11,G24",11.076753448189686,32.12864742396956,34.84932712706278,-771.789459313266
2026-03-22 06:58:19.431997+00:00,4436189.116660931,3089020.6771787517,3372095.0436964314,42.63550504339274,5,"E21,E29,E34,G11,G24",9.420777639809948,32.12905986582874,34.85038355215682,-873.2331747822464
2026-03-22 06:58:21.431997+00:00,4436080.985726731,3089030.6620431123,3372090.394253871,54.34522463713528,5,"E07,E21,E29,G11,G15",1.0534106059380888,32.129422632987115,34.851125329853716,-946.0208900012076
2026-03-22 06:58:25.431997+00:00,4435798.126007,3089052.677513032,3372081.892793846,76.12751872807993,6,"E15,E27,E30,G06,G12,G25",4.8378636786560065,32.13041082835106,34.85303015659235,-1136.4604296982288
2026-03-22 06:58:29.431997+00:00,4435445.174711712,3089073.9447047757,3372058.8120950246,92.1132155084542,5,"E07,E15,G12,G24,G29",34.803545500174806,32.1315656758878,34.85535324683566,-1383.7165405862033
2026-03-22 06:58:33.431996+00:00,4435057.439832947,3089090.3969182065,3372002.6556507237,99.1375260114579,5,"E15,E27,E30,G06,G25",4.299122182932982,32.132618061031835,34.85784543810555,-1675.0556449275464
2026-03-22 06:58:35.431996+00:00,4434865.692922028,3089095.2275037775,3371960.3587953243,98.20798895810509,5,"E15,E29,G12,G24,G29",0.6666358864855962,32.13303662133442,34.85904925460727,-1828.4538368321955
2026-03-22 06:58:39.431996+00:00,4434519.456127631,3089098.0357688004,3371852.7146855313,87.5384266646667,5,"E07,E15,E27,G06,G29",3.011635856695143,32.133569792235555,34.86117170751901,-2124.932953901589
2026-03-22 06:59:15.431997+00:00,4434912.889027996,3089966.7594132666,3371407.322903037,88.46663885803221,5,"E21,E29,E34,G11,G24",21.165267727843325,32.126236229515996,34.86634391381066,-1667.9035657187924
2026-03-22 06:59:17.431997+00:00,4435035.722763073,3090110.366819824,3371433.3648316455,95.38002376903182,5,"E15,E27,G06,G12,G25",7.039371661372499,32.12555793006853,34.8668485512881,-1499.178101023659
2026-03-22 06:59:19.431997+00:00,4435161.056044872,3090267.8081142837,3371470.343087361,102.30296198480765,5,"E07,E15,G12,G24,G29",21.734221797151285,32.12491543586634,34.86745831571108,-1316.201319295913
2026-03-22 06:59:23.431997+00:00,4435403.310234649,3090603.080957092,3371565.102317794,105.89426415700225,5,"E21,E29,G11,G24,G29",7.770463328045156,32.12376664611699,34.86890599510961,-935.1549242986366
2026-03-22 06:59:27.431997+00:00,4435610.50176537,3090927.4449369176,3371663.015242045,94.90916539241465,5,"E21,E29,G11,G24,G29",8.249545115795856,32.12280993141678,34.87047105880226,-582.0713216196746
2026-03-22 06:59:29.431997+00:00,4435691.342074307,3091065.9512673845,3371701.0240622843,82.40726537190179,5,"E21,E29,G11,G24,G29",9.771739961565382,32.122402429635606,34.87118553665563,-438.6241796538234
2026-03-22 06:59:31.431997+00:00,4435752.139336242,3091179.920307377,3371725.2567372457,65.71238785696356,5,"E21,E29,G11,G24,G29",8.75980284404171,32.12203584966736,34.87180807867631,-328.3092307448387
2026-03-22 06:59:33.431996+00:00,4435792.91581688,3091266.743327935,3371733.9254805422,48.15629413302782,5,"E07,E21,E29,G11,G15",3.9513367595056477,32.12170359486218,34.87231588539371,-253.32514703832567
2026-03-22 06:59:37.431996+00:00,4435806.1346055195,3091352.0687736757,3371695.000348672,20.309685485401886,5,"E21,E29,G11,G24,G29",11.111533446863854,32.121120350815026,34.872977627540756,-223.52001455053687
2026-03-22 06:59:39.431996+00:00,4435783.554427595,3091357.926583845,3371650.7369436035,25.0171311471223,5,"E21,E29,E34,G11,G24",20.79430587881428,32.12085504211309,34.873165369469724,-259.9082104144618
2026-03-22 06:59:41.431996+00:00,4435749.5489473855,3091347.6578655816,3371596.3388513364,32.48450284884719,5,"E21,E29,E34,G11,G24",25.935912253815147,32.12060148255957,34.87328213335016,-317.43277566693723
2026-03-22 06:59:43.431996+00:00,4435706.065421196,3091325.5016306075,3371534.199470829,39.50638685054599,5,"E21,E29,E34,G11,G24",25.809463044319386,32.120358668502014,34.873352975203495,-391.4154388345778
2026-03-22 06:59:49.431996+00:00,4435577.164953552,3091257.1056661764,3371358.6628619125,35.61693140216304,5,"E21,E29,E34,G11,G24",25.86528239112567,32.11971249609231,34.87353935929656,-607.4333028933033
2026-03-22 06:59:53.431996+00:00,4435505.455307963,3091240.0131119303,3371272.770664363,26.228172407126184,5,"E21,E29,E34,G11,G24",27.76538729200898,32.119385383845675,34.87382526657859,-711.2051648935303
2026-03-22 06:59:55.431996+00:00,4435473.3529944625,3091242.0994194155,3371240.066540377,22.93725646582768,5,"E21,E29,E34,G11,G24",15.531432243410721,32.11925614300456,34.87403792985749,-749.8891552584246
